country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",12-04-2025 09:00,26.11442,85.39813,SO2,1,5,2
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",12-04-2025 09:00,26.11442,85.39813,OZONE,22,54,25
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",12-04-2025 09:00,26.1209,85.3647,CO,10,36,13
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",12-04-2025 09:00,25.592539,85.227158,NH3,8,10,9
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",12-04-2025 09:00,26.349082,92.68449,PM10,31,88,61
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",12-04-2025 09:00,26.446912,91.439057,NO2,1,6,3
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",12-04-2025 09:00,26.987634,94.636574,OZONE,1,11,2
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",12-04-2025 09:00,28.7256504,77.2011573,NO2,19,30,22
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",12-04-2025 09:00,28.5512005,77.2735737,CO,23,80,36
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",12-04-2025 09:00,28.656756,77.227234,PM10,73,500,126
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",12-04-2025 09:00,28.656756,77.227234,NH3,4,9,6
India,Delhi,Delhi,"DTU, Delhi - CPCB",12-04-2025 09:00,28.7500499,77.1112615,CO,12,30,20
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",12-04-2025 09:00,28.498571,77.26484,PM10,42,368,108
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",12-04-2025 09:00,28.498571,77.26484,CO,36,54,40
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",12-04-2025 09:00,30.735567,76.775714,NH3,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",12-04-2025 09:00,30.751462,76.762879,PM2.5,42,78,58
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",12-04-2025 09:00,30.751462,76.762879,NO2,21,48,30
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",12-04-2025 09:00,30.751462,76.762879,NH3,18,29,24
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",12-04-2025 09:00,30.719859,76.738637,SO2,10,23,15
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",12-04-2025 09:00,21.194815,81.31477,PM2.5,1,102,50
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",12-04-2025 09:00,21.194815,81.31477,PM10,38,95,67
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",12-04-2025 09:00,21.194815,81.31477,SO2,11,43,22
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",12-04-2025 09:00,21.219665,81.630094,OZONE,8,34,11
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",12-04-2025 09:00,21.371751,81.664929,PM2.5,51,117,74
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",12-04-2025 09:00,21.371751,81.664929,NO2,22,62,36
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",12-04-2025 09:00,22.06631475,83.33820077,OZONE,24,79,44
India,Delhi,Delhi,"Alipur, Delhi - DPCC",12-04-2025 09:00,28.815329,77.15301,PM2.5,18,260,70
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",12-04-2025 09:00,25.610369,85.132568,PM2.5,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB",12-04-2025 09:00,25.619651,85.147382,CO,40,66,50
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",12-04-2025 09:00,25.599486,85.113666,NO2,5,33,12
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",12-04-2025 09:00,25.599486,85.113666,SO2,1,3,2
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",12-04-2025 09:00,25.599486,85.113666,CO,14,41,25
India,Bihar,Patna,"Samanpura, Patna - BSPCB",12-04-2025 09:00,25.596727,85.085624,NO2,40,52,46
India,Bihar,Patna,"Samanpura, Patna - BSPCB",12-04-2025 09:00,25.596727,85.085624,SO2,3,20,5
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",12-04-2025 09:00,22.12665,83.483212,OZONE,8,9,8
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",12-04-2025 09:00,22.1910172,83.5197009,NH3,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",12-04-2025 09:00,22.1910172,83.5197009,CO,NA,NA,NA
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",12-04-2025 09:00,21.258815,81.578979,NH3,7,7,7
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",12-04-2025 09:00,21.258815,81.578979,SO2,2,52,15
India,Delhi,Delhi,"Alipur, Delhi - DPCC",12-04-2025 09:00,28.815329,77.15301,NH3,8,12,11
India,Delhi,Delhi,"Alipur, Delhi - DPCC",12-04-2025 09:00,28.815329,77.15301,CO,8,38,24
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",12-04-2025 09:00,28.647622,77.315809,CO,62,197,193
India,Delhi,Delhi,"Bawana, Delhi - DPCC",12-04-2025 09:00,28.7762,77.051074,PM10,22,198,119
India,Delhi,Delhi,"Bawana, Delhi - DPCC",12-04-2025 09:00,28.7762,77.051074,SO2,3,23,11
India,Delhi,Delhi,"Bawana, Delhi - DPCC",12-04-2025 09:00,28.7762,77.051074,CO,16,42,30
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",12-04-2025 09:00,21.224231,81.40835,NH3,3,6,4
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",12-04-2025 09:00,21.224231,81.40835,SO2,29,115,54
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",12-04-2025 09:00,22.368195,82.746431,PM10,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",12-04-2025 09:00,22.368195,82.746431,SO2,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",12-04-2025 09:00,22.368195,82.746431,OZONE,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",12-04-2025 09:00,25.859655,85.77944,OZONE,6,34,8
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",12-04-2025 09:00,24.952822,84.002396,OZONE,1,15,8
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",12-04-2025 09:00,26.2271665,84.3570427,NO2,7,13,8
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",12-04-2025 09:00,25.892357,86.590325,PM2.5,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",12-04-2025 09:00,25.892357,86.590325,NO2,6,9,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",12-04-2025 09:00,25.892357,86.590325,SO2,6,16,12
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",12-04-2025 09:00,23.020509,72.579261,OZONE,4,68,6
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",12-04-2025 09:00,23.016834,72.625775,NH3,6,12,7
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",12-04-2025 09:00,23.041137,72.456691,PM10,50,97,64
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",12-04-2025 09:00,23.041137,72.456691,NO2,8,27,13
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",12-04-2025 09:00,23.041137,72.456691,CO,4,33,22
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",12-04-2025 09:00,23.041137,72.456691,OZONE,1,46,3
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",12-04-2025 09:00,23.023389,72.515201,OZONE,36,72,38
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",12-04-2025 09:00,23.04307,72.562968,PM2.5,38,147,75
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",12-04-2025 09:00,23.04307,72.562968,OZONE,8,153,17
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",12-04-2025 09:00,21.613267,73.010555,PM2.5,27,64,42
India,Delhi,Delhi,"Narela, Delhi - DPCC",12-04-2025 09:00,28.822836,77.101981,OZONE,8,48,9
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",12-04-2025 09:00,28.56789,77.250515,PM2.5,18,110,61
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",12-04-2025 09:00,28.56789,77.250515,NO2,23,74,46
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",12-04-2025 09:00,28.56789,77.250515,CO,10,27,18
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",12-04-2025 09:00,28.6573814,77.1585447,PM2.5,2,174,59
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",12-04-2025 09:00,28.530785,77.271255,PM2.5,15,133,61
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",12-04-2025 09:00,28.530785,77.271255,CO,70,95,82
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",12-04-2025 09:00,28.623763,77.287209,PM10,46,189,123
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",12-04-2025 09:00,28.623763,77.287209,NO2,12,79,29
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",12-04-2025 09:00,28.699793,77.165453,NO2,27,93,49
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",12-04-2025 09:00,28.699793,77.165453,SO2,7,20,12
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",12-04-2025 09:00,23.107969,72.574648,PM2.5,31,313,104
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",12-04-2025 09:00,23.107969,72.574648,CO,18,52,44
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",12-04-2025 09:00,22.977134,72.553024,NO2,20,22,21
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",12-04-2025 09:00,22.977134,72.553024,CO,18,98,90
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",12-04-2025 09:00,22.977134,72.553024,OZONE,2,24,10
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",12-04-2025 09:00,23.002657,72.591912,PM2.5,NA,NA,NA
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",12-04-2025 09:00,23.020509,72.579261,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - DPCC",12-04-2025 09:00,28.639652,77.146275,NH3,5,13,10
India,Delhi,Delhi,"Pusa, Delhi - DPCC",12-04-2025 09:00,28.639652,77.146275,SO2,12,22,17
India,Delhi,Delhi,"Pusa, Delhi - IMD",12-04-2025 09:00,28.63611,77.173332,PM10,19,415,101
India,Delhi,Delhi,"Pusa, Delhi - IMD",12-04-2025 09:00,28.63611,77.173332,CO,24,47,39
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",12-04-2025 09:00,28.563262,77.186937,PM2.5,47,409,85
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",12-04-2025 09:00,28.563262,77.186937,OZONE,4,81,9
India,Delhi,Delhi,"Rohini, Delhi - DPCC",12-04-2025 09:00,28.732528,77.11992,PM2.5,12,277,75
India,Delhi,Delhi,"Rohini, Delhi - DPCC",12-04-2025 09:00,28.732528,77.11992,PM10,34,181,113
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",12-04-2025 09:00,28.6514781,77.1473105,PM10,10,166,98
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",12-04-2025 09:00,28.58028,77.233829,PM2.5,15,133,42
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",12-04-2025 09:00,28.58028,77.233829,SO2,7,27,14
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",12-04-2025 09:00,28.5918245,77.2273074,PM2.5,1,96,60
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",12-04-2025 09:00,28.5918245,77.2273074,NO2,21,41,27
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",12-04-2025 09:00,28.611281,77.237738,PM2.5,18,130,66
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",12-04-2025 09:00,28.611281,77.237738,CO,20,42,30
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",12-04-2025 09:00,28.636429,77.201067,PM10,30,500,111
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",12-04-2025 09:00,28.636429,77.201067,NO2,120,166,135
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",12-04-2025 09:00,28.498571,77.26484,OZONE,12,122,22
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",12-04-2025 09:00,28.5627763,77.1180053,OZONE,7,94,9
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",12-04-2025 09:00,28.6811736,77.3025234,PM10,49,500,119
India,Delhi,Delhi,"ITO, Delhi - CPCB",12-04-2025 09:00,28.628624,77.24106,SO2,3,21,9
India,Delhi,Delhi,"ITO, Delhi - CPCB",12-04-2025 09:00,28.628624,77.24106,CO,36,72,47
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",12-04-2025 09:00,28.73282,77.170633,NO2,76,144,102
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",12-04-2025 09:00,28.6514781,77.1473105,OZONE,19,55,27
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",12-04-2025 09:00,28.5504249,77.2159377,PM2.5,44,111,79
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",12-04-2025 09:00,28.5504249,77.2159377,NO2,42,47,44
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",12-04-2025 09:00,28.710508,77.249485,PM10,20,500,108
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",12-04-2025 09:00,28.710508,77.249485,NH3,8,13,10
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",12-04-2025 09:00,28.710508,77.249485,OZONE,5,89,19
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-04-2025 09:00,28.531346,77.190156,PM10,33,268,103
India,Delhi,Delhi,"Mundka, Delhi - DPCC",12-04-2025 09:00,28.684678,77.076574,SO2,3,14,9
India,Delhi,Delhi,"Mundka, Delhi - DPCC",12-04-2025 09:00,28.684678,77.076574,OZONE,3,91,12
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",12-04-2025 09:00,28.570173,76.933762,PM2.5,20,240,57
India,Delhi,Delhi,"Narela, Delhi - DPCC",12-04-2025 09:00,28.822836,77.101981,CO,27,61,50
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-04-2025 09:00,28.531346,77.190156,NH3,7,9,8
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-04-2025 09:00,28.531346,77.190156,OZONE,1,170,19
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",12-04-2025 09:00,28.672342,77.31526,CO,32,49,42
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",12-04-2025 09:00,13.428828,77.731418,CO,12,16,14
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",12-04-2025 09:00,13.328028,75.797056,PM2.5,13,57,33
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",12-04-2025 09:00,13.328028,75.797056,NO2,18,27,25
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",12-04-2025 09:00,13.328028,75.797056,SO2,1,9,4
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",12-04-2025 09:00,14.4758,75.9052,OZONE,19,19,19
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",12-04-2025 09:00,15.459706,75.008381,PM2.5,42,56,50
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",12-04-2025 09:00,15.459706,75.008381,OZONE,6,21,7
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",12-04-2025 09:00,15.411456,75.638133,PM2.5,5,16,9
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",12-04-2025 09:00,15.411456,75.638133,SO2,18,20,19
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",12-04-2025 09:00,20.362421,72.918013,PM2.5,23,81,36
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",12-04-2025 09:00,20.362421,72.918013,SO2,36,38,38
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",12-04-2025 09:00,28.422681,77.148944,CO,14,56,37
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",12-04-2025 09:00,28.3153,76.9143,OZONE,6,111,15
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",12-04-2025 09:00,30.943887,76.801991,PM2.5,13,150,56
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",12-04-2025 09:00,30.943887,76.801991,NH3,4,9,6
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",12-04-2025 09:00,13.003872,77.664217,SO2,8,9,8
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",12-04-2025 09:00,13.003872,77.664217,CO,20,45,32
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",12-04-2025 09:00,13.0270199,77.494094,PM2.5,8,94,43
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",12-04-2025 09:00,13.0270199,77.494094,PM10,49,87,65
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",12-04-2025 09:00,13.0270199,77.494094,CO,4,102,30
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12-04-2025 09:00,12.921418,77.502466,CO,24,46,33
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",12-04-2025 09:00,12.990328,77.5431385,PM10,38,38,38
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12-04-2025 09:00,12.21041,76.37376,PM10,38,70,51
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12-04-2025 09:00,12.21041,76.37376,SO2,1,31,10
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",12-04-2025 09:00,13.94,75.555917,NH3,2,3,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",12-04-2025 09:00,13.94,75.555917,SO2,4,6,6
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",12-04-2025 09:00,13.94,75.555917,OZONE,9,72,19
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",12-04-2025 09:00,13.377516,77.099072,NH3,2,2,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",12-04-2025 09:00,15.3714823,75.1160168,CO,6,16,7
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",12-04-2025 09:00,17.321993,76.822628,PM2.5,44,104,70
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",12-04-2025 09:00,17.336318,76.847397,PM10,24,84,40
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",12-04-2025 09:00,17.336318,76.847397,SO2,3,6,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",12-04-2025 09:00,17.336318,76.847397,OZONE,2,27,4
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",12-04-2025 09:00,21.613267,73.010555,OZONE,30,33,32
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",12-04-2025 09:00,23.243639,72.68994,PM2.5,47,277,77
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",12-04-2025 09:00,23.243639,72.68994,PM10,44,153,74
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",12-04-2025 09:00,23.221714,72.654328,PM10,28,124,63
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",12-04-2025 09:00,23.221714,72.654328,NH3,3,4,4
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",12-04-2025 09:00,23.221714,72.654328,CO,16,28,25
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",12-04-2025 09:00,12.917348,77.622813,CO,2,46,13
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",12-04-2025 09:00,12.917348,77.622813,OZONE,10,43,22
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",12-04-2025 09:00,17.930306,77.482194,PM10,36,108,63
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",12-04-2025 09:00,17.930306,77.482194,SO2,24,29,25
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",12-04-2025 09:00,13.428828,77.731418,NH3,3,4,4
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12-04-2025 09:00,12.951913,77.539784,CO,14,82,23
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",12-04-2025 09:00,13.029152,77.585901,PM2.5,26,68,42
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",12-04-2025 09:00,13.029152,77.585901,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",12-04-2025 09:00,13.029152,77.585901,SO2,1,8,4
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12-04-2025 09:00,12.938539,77.5901,NO2,8,37,15
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",12-04-2025 09:00,23.80569,86.44268,OZONE,18,313,56
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",12-04-2025 09:00,20.9402359,77.7895248,PM2.5,41,83,58
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",12-04-2025 09:00,20.9402359,77.7895248,CO,14,47,18
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",12-04-2025 09:00,20.9402359,77.7895248,OZONE,13,99,32
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",12-04-2025 09:00,20.939198,77.765701,NO2,4,57,13
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",12-04-2025 09:00,20.939198,77.765701,NH3,1,6,2
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",12-04-2025 09:00,20.939198,77.765701,SO2,6,19,10
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",12-04-2025 09:00,19.87562,75.38731,PM2.5,NA,NA,NA
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",12-04-2025 09:00,19.87562,75.38731,CO,28,34,31
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",12-04-2025 09:00,19.87562,75.38731,OZONE,15,70,20
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",12-04-2025 09:00,19.863756,75.321188,NO2,22,29,26
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",12-04-2025 09:00,19.863756,75.321188,CO,10,16,13
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",12-04-2025 09:00,26.200388,78.147714,NH3,2,2,2
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",12-04-2025 09:00,26.200388,78.147714,SO2,6,20,15
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",12-04-2025 09:00,26.200388,78.147714,CO,24,123,59
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",12-04-2025 09:00,22.431,75.5213,PM2.5,26,123,78
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",12-04-2025 09:00,22.431,75.5213,PM10,81,338,153
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",12-04-2025 09:00,22.431,75.5213,CO,1,146,71
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",12-04-2025 09:00,22.678,75.8559,PM2.5,46,121,70
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",12-04-2025 09:00,22.678,75.8559,SO2,58,65,61
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",12-04-2025 09:00,22.7084,75.8815,PM2.5,34,88,60
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",12-04-2025 09:00,22.7084,75.8815,SO2,32,34,33
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",12-04-2025 09:00,22.7084,75.8815,OZONE,10,22,12
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",12-04-2025 09:00,8.5149093,76.9435879,PM10,3,136,52
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",12-04-2025 09:00,8.5149093,76.9435879,SO2,9,28,17
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",12-04-2025 09:00,10.5324,76.2159,NO2,9,11,10
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",12-04-2025 09:00,23.264759,77.381568,NO2,23,72,40
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",12-04-2025 09:00,23.264759,77.381568,SO2,6,7,7
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",12-04-2025 09:00,23.264759,77.381568,CO,20,63,26
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",12-04-2025 09:00,23.210494,77.425409,NH3,2,4,3
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",12-04-2025 09:00,23.210494,77.425409,SO2,1,17,10
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",12-04-2025 09:00,23.210494,77.425409,CO,11,20,15
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",12-04-2025 09:00,23.210494,77.425409,OZONE,58,94,65
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",12-04-2025 09:00,24.2613009,80.7231783,SO2,4,6,5
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",12-04-2025 09:00,23.10844,77.511428,PM10,89,149,110
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",12-04-2025 09:00,22.624758,75.675238,PM2.5,52,225,110
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",12-04-2025 09:00,22.624758,75.675238,CO,16,105,29
